PRES,PRES_QC,TEMP,PSAL,FLU2,CNDC,DENS,SVEL,CCOMD003,DOX1-1,DOX2-1,CNDC-2,OXYOCPVL-1,SPAR,PAR,PSAL-2,TEMP-2,ATTNZS01,TEMP_QC,PSAL_QC,FLU2_QC,CNDC_QC,DENS_QC,SVEL_QC,CCOMD003_QC,DOX1-1_QC,DOX2-1_QC,CNDC-2_QC,OXYOCPVL-1_QC,SPAR_QC,PAR_QC,PSAL-2_QC,TEMP-2_QC,ATTNZS01_QC
1.0,1.0,3.735,34.254,0.221,31.694,27.207,1464.55,1.656,8.173,355.342,3.168,2.494,468.42,256.52,34.233,3.736,83.313,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.738,34.26,0.214,31.701,27.21,1464.58,1.529,8.178,355.578,3.168,2.494,466.69,169.02,34.236,3.737,87.947,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,3.739,34.261,0.219,31.704,27.211,1464.6,1.716,8.183,355.78,3.169,2.494,466.44,182.61,34.241,3.74,88.467,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,3.741,34.267,0.242,31.711,27.216,1464.63,1.376,8.198,356.421,3.169,2.496,464.39,144.99,34.245,3.741,89.302,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,3.736,34.259,0.258,31.701,27.21,1464.62,1.325,8.196,356.333,3.169,2.496,462.39,125.02,34.24,3.737,89.724,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,3.737,34.26,0.261,31.702,27.211,1464.64,0.965,8.203,356.644,3.168,2.497,462.42,103.14,34.233,3.735,89.788,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.0,3.736,34.257,0.258,31.699,27.209,1464.65,1.318,8.197,356.378,3.168,2.497,462.06,90.975,34.235,3.736,89.751,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1.0,3.742,34.271,0.277,31.717,27.219,1464.71,1.408,8.2,356.497,3.17,2.497,460.39,79.929,34.251,3.743,89.787,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,3.736,34.258,0.293,31.702,27.209,1464.69,1.336,8.196,356.328,3.168,2.498,463.99,72.63,34.237,3.736,89.978,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.0,3.738,34.256,0.272,31.702,27.208,1464.71,1.344,8.188,355.976,3.169,2.493,466.44,67.341,34.236,3.74,90.002,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,3.783,34.358,0.292,31.827,27.284,1465.04,1.156,8.175,355.386,3.182,2.494,466.44,62.707,34.341,3.79,90.032,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.0,3.833,34.523,0.509,32.01,27.411,1465.48,1.493,8.172,355.237,3.199,2.496,466.44,53.118,34.499,3.833,89.951,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.0,3.838,34.563,0.703,32.049,27.442,1465.57,1.774,8.224,357.471,3.202,2.502,467.39,46.695,34.529,3.839,89.413,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,3.837,34.568,0.799,32.052,27.446,1465.59,1.67,8.353,363.092,3.203,2.518,468.42,41.553,34.547,3.838,89.077,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.0,3.83,34.649,0.772,32.114,27.511,1465.68,1.144,8.451,367.304,3.211,2.538,468.45,35.952,34.644,3.829,88.812,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1.0,3.806,34.758,1.058,32.184,27.601,1465.74,0.848,8.458,367.588,3.217,2.548,468.45,31.563,34.739,3.804,88.539,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.0,3.792,34.778,1.363,32.189,27.618,1465.72,1.543,8.458,367.569,3.217,2.555,468.45,27.766,34.757,3.791,88.134,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,3.79,34.787,1.332,32.195,27.625,1465.74,1.659,8.503,369.528,3.218,2.563,469.19,24.238,34.765,3.79,87.657,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.814,34.812,1.462,32.238,27.642,1465.89,1.286,8.509,369.796,3.222,2.57,470.46,20.97,34.791,3.816,87.773,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,3.846,34.82,1.506,32.274,27.646,1466.05,1.198,8.502,369.468,3.226,2.577,470.92,18.566,34.797,3.849,87.558,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.0,3.858,34.86,1.773,32.318,27.677,1466.17,1.193,8.512,369.887,3.23,2.58,472.02,16.202,34.839,3.856,87.406,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.0,3.833,34.865,1.942,32.3,27.683,1466.09,1.498,8.491,368.991,3.228,2.578,470.46,13.906,34.843,3.832,87.376,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.0,3.815,34.866,1.893,32.285,27.685,1466.03,0.63,8.423,366.05,3.227,2.57,470.98,11.879,34.844,3.815,87.368,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.0,3.817,34.87,1.982,32.291,27.688,1466.06,1.227,8.344,362.614,3.227,2.559,0.0,10.121,34.848,3.818,87.371,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,3.814,34.877,2.116,32.294,27.694,1466.07,1.228,8.307,360.987,3.228,2.548,0.0,8.674,34.854,3.814,87.375,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,1.0,3.812,34.879,1.968,32.295,27.696,1466.08,1.029,8.251,358.545,3.228,2.536,472.47,7.424,34.857,3.812,87.312,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,1.0,3.792,34.879,2.315,32.278,27.699,1466.01,1.545,8.167,354.916,3.226,2.52,473.28,6.286,34.857,3.793,87.444,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,1.0,3.709,34.875,2.149,32.201,27.704,1465.68,0.775,8.118,352.784,3.218,2.505,474.48,5.372,34.853,3.705,87.561,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,1.0,3.704,34.877,2.148,32.198,27.706,1465.68,1.48,8.085,351.359,3.218,2.493,474.48,4.619,34.855,3.704,87.489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1.0,3.642,34.876,2.261,32.143,27.712,1465.43,0.946,8.087,351.416,3.212,2.484,474.48,3.975,34.854,3.639,87.826,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,1.0,3.582,34.873,1.948,32.088,27.714,1465.19,0.974,8.055,350.037,3.207,2.474,474.6,3.46,34.85,3.583,87.701,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,1.0,3.546,34.875,1.814,32.057,27.72,1465.06,1.578,8.014,348.267,3.204,2.463,476.41,3.027,34.853,3.545,87.804,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,1.0,3.512,34.884,1.704,32.035,27.73,1464.94,0.921,7.994,347.386,3.202,2.453,0.0,2.631,34.862,3.512,88.032,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.0,3.484,34.89,1.791,32.015,27.738,1464.85,1.056,7.985,346.977,3.2,2.446,0.0,2.286,34.868,3.484,88.162,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,3.368,34.888,1.741,31.911,27.748,1464.37,1.609,7.99,347.211,3.189,2.44,478.44,2.014,34.866,3.368,88.181,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.0,3.297,34.885,1.669,31.846,27.752,1464.09,0.645,7.954,345.614,3.183,2.431,478.5,1.764,34.864,3.294,88.538,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,1.0,3.165,34.884,1.635,31.728,27.764,1463.54,1.242,7.957,345.743,3.171,2.423,478.5,1.538,34.862,3.163,88.358,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,1.0,3.106,34.883,1.992,31.676,27.769,1463.3,1.344,7.948,345.342,3.166,2.416,478.5,1.353,34.861,3.106,88.511,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,1.0,3.094,34.885,2.08,31.667,27.771,1463.27,0.682,7.946,345.257,3.165,2.412,480.08,1.193,34.863,3.094,88.023,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.0,3.094,34.89,2.248,31.671,27.775,1463.29,1.588,7.947,345.302,3.165,2.409,480.5,1.036,34.867,3.094,87.912,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,1.0,3.102,34.899,3.146,31.686,27.781,1463.35,0.869,7.953,345.571,3.167,2.408,480.51,0.884,34.876,3.101,87.412,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.0,3.079,34.902,3.595,31.669,27.786,1463.28,1.286,7.925,344.377,3.165,2.403,481.41,0.753,34.879,3.08,85.576,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,1.0,3.094,34.907,3.688,31.687,27.788,1463.37,1.478,7.873,342.097,3.167,2.397,482.47,0.624,34.884,3.095,85.607,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,3.076,34.91,4.441,31.675,27.793,1463.31,0.902,7.864,341.69,3.166,2.391,482.52,0.517,34.888,3.076,84.994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.035,34.914,4.763,31.642,27.8,1463.16,1.4,7.825,340.003,3.162,2.384,482.52,0.427,34.892,3.035,83.328,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,1.0,3.009,34.916,5.212,31.621,27.804,1463.07,1.325,7.779,338.025,3.16,2.374,483.56,0.345,34.894,3.009,82.892,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,1.0,2.992,34.917,6.031,31.607,27.806,1463.01,0.903,7.756,336.992,3.159,2.366,484.53,0.281,34.895,2.992,81.539,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,1.0,2.981,34.919,5.723,31.599,27.809,1462.98,1.566,7.75,336.742,3.158,2.36,484.53,0.222,34.896,2.981,80.027,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,1.0,2.954,34.92,5.575,31.577,27.812,1462.88,1.026,7.762,337.271,3.156,2.358,485.73,0.183,34.898,2.953,79.359,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1.0,2.933,34.922,5.222,31.56,27.815,1462.81,0.989,7.771,337.68,3.154,2.356,486.65,0.147,34.899,2.933,78.468,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,1.0,2.903,34.923,5.198,31.534,27.819,1462.7,1.483,7.785,338.271,3.152,2.355,0.0,0.116,34.901,2.901,78.588,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,1.0,2.874,34.925,4.832,31.511,27.823,1462.6,0.591,7.8,338.94,3.149,2.355,0.0,0.097,34.902,2.874,78.872,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,1.0,2.85,34.926,4.16,31.49,27.826,1462.51,1.483,7.81,339.341,3.147,2.355,488.53,0.085,34.903,2.849,79.733,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1.0,2.824,34.926,4.172,31.469,27.829,1462.42,1.148,7.81,339.362,3.145,2.355,488.55,0.078,34.904,2.824,79.873,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1.0,2.801,34.927,3.348,31.45,27.832,1462.34,1.119,7.81,339.369,3.143,2.354,488.55,0.068,34.905,2.8,80.225,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,1.0,2.787,34.928,2.89,31.438,27.834,1462.29,1.659,7.811,339.409,3.142,2.354,489.4,0.061,34.905,2.787,81.264,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,1.0,2.764,34.929,2.635,31.419,27.837,1462.21,0.828,7.836,340.471,3.14,2.355,490.56,0.055,34.907,2.764,82.047,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,1.0,2.713,34.93,2.213,31.376,27.842,1462.01,1.236,7.866,341.764,3.136,2.357,490.56,0.052,34.908,2.713,82.998,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,1.0,2.711,34.931,2.024,31.374,27.843,1462.02,1.328,7.863,341.646,3.136,2.358,492.03,0.0,34.908,2.711,83.152,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,1.0,2.705,34.931,1.712,31.37,27.844,1462.01,0.838,7.856,341.349,3.135,2.358,492.96,0.0,34.909,2.705,83.937,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,1.0,2.701,34.932,1.412,31.368,27.844,1462.01,0.907,7.873,342.071,3.135,2.359,494.6,0.051,34.909,2.701,84.834,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,1.0,2.696,34.933,1.178,31.365,27.845,1462.01,1.385,7.893,342.934,3.135,2.362,494.58,0.051,34.91,2.696,87.317,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,1.0,2.682,34.932,0.727,31.353,27.846,1461.97,1.955,7.889,342.796,3.133,2.362,495.27,0.051,34.91,2.682,87.501,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,1.0,2.665,34.932,0.728,31.337,27.848,1461.9,1.823,7.894,343.006,3.132,2.362,496.58,0.051,34.909,2.665,87.876,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,1.0,2.651,34.932,0.741,31.325,27.849,1461.86,0.883,7.897,343.108,3.131,2.363,496.93,0.051,34.909,2.651,88.651,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,1.0,2.647,34.931,0.647,31.322,27.849,1461.86,0.859,7.891,342.871,3.13,2.362,498.53,0.051,34.909,2.647,89.373,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,1.0,2.642,34.931,0.536,31.318,27.849,1461.86,2.064,7.885,342.585,3.13,2.361,498.6,0.051,34.908,2.642,90.089,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,1.0,2.635,34.93,0.45,31.311,27.849,1461.84,1.941,7.88,342.376,3.129,2.36,500.26,0.051,34.908,2.635,90.327,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,1.0,2.624,34.93,0.456,31.302,27.85,1461.81,1.748,7.88,342.37,3.128,2.359,501.95,0.051,34.908,2.623,90.693,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,1.0,2.588,34.93,0.408,31.271,27.852,1461.67,1.094,7.881,342.411,3.125,2.357,502.62,0.051,34.907,2.587,90.914,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,1.0,2.604,34.933,0.386,31.288,27.854,1461.76,0.822,7.864,341.69,3.127,2.355,503.52,0.051,34.91,2.604,91.156,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,1.0,2.608,34.934,0.295,31.293,27.854,1461.8,1.268,7.863,341.658,3.128,2.354,504.67,0.051,34.912,2.609,91.237,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,1.0,2.593,34.934,0.21,31.279,27.856,1461.75,1.571,7.856,341.349,3.126,2.352,506.27,0.051,34.911,2.595,91.299,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,1.0,2.507,34.927,0.196,31.199,27.858,1461.38,1.357,7.861,341.568,3.118,2.35,507.25,0.051,34.906,2.506,91.512,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,1.0,2.472,34.924,0.205,31.166,27.858,1461.24,1.334,7.839,340.616,3.115,2.345,508.65,0.051,34.901,2.472,91.65,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,1.0,2.468,34.925,0.184,31.163,27.859,1461.24,1.41,7.872,342.039,3.115,2.346,508.66,0.051,34.902,2.468,91.851,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,2.46,34.925,0.166,31.157,27.86,1461.23,1.548,7.899,343.211,3.114,2.347,509.4,0.051,34.902,2.46,91.971,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,1.0,2.453,34.925,0.136,31.151,27.861,1461.21,1.381,7.901,343.283,3.113,2.348,510.91,0.051,34.903,2.455,92.102,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
