PRES,PRES_QC,TEMP,PSAL,FLU2,CNDC,DENS,SVEL,CCOMD003,DOX1-1,DOX2-1,CNDC-2,OXYOCPVL-1,SPAR,PAR,PSAL-2,TEMP-2,ATTNZS01,TEMP_QC,PSAL_QC,FLU2_QC,CNDC_QC,DENS_QC,SVEL_QC,CCOMD003_QC,DOX1-1_QC,DOX2-1_QC,CNDC-2_QC,OXYOCPVL-1_QC,SPAR_QC,PAR_QC,PSAL-2_QC,TEMP-2_QC,ATTNZS01_QC
79.0,1.0,2.441,34.927,0.116,31.143,27.863,1461.18,0.894,7.895,343.024,3.112,2.348,512.66,0.051,34.904,2.441,92.15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,1.0,2.43,34.93,0.157,31.136,27.866,1461.15,1.322,7.887,342.688,3.112,2.347,512.68,0.051,34.907,2.43,92.366,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,1.0,2.431,34.932,0.126,31.139,27.868,1461.18,1.499,7.879,342.343,3.112,2.346,512.7,0.051,34.909,2.431,92.466,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,1.0,2.43,34.932,0.122,31.138,27.868,1461.19,1.265,7.865,341.737,3.112,2.344,514.72,0.051,34.909,2.43,92.357,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,1.0,2.431,34.933,0.102,31.14,27.869,1461.21,1.685,7.851,341.114,3.112,2.341,517.06,0.051,34.91,2.431,92.496,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,1.0,2.433,34.933,0.139,31.143,27.869,1461.23,1.253,7.845,340.857,3.112,2.339,518.71,0.051,34.911,2.433,92.49,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,1.0,2.43,34.934,0.17,31.141,27.869,1461.24,1.262,7.844,340.807,3.112,2.338,518.71,0.051,34.911,2.43,92.53,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,1.0,2.417,34.934,0.104,31.13,27.871,1461.2,0.872,7.84,340.638,3.111,2.336,518.95,0.051,34.911,2.417,92.509,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,1.0,2.394,34.933,0.096,31.11,27.872,1461.11,1.22,7.829,340.173,3.109,2.333,520.93,0.051,34.911,2.393,92.6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,1.0,2.382,34.934,0.301,31.1,27.874,1461.08,1.093,7.823,339.889,3.108,2.331,521.03,0.051,34.911,2.382,92.586,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,1.0,2.361,34.934,0.142,31.082,27.876,1461.0,1.641,7.832,340.282,3.106,2.33,0.0,0.051,34.912,2.36,92.706,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,1.0,2.335,34.934,0.07,31.06,27.878,1460.91,1.443,7.829,340.17,3.104,2.328,0.0,0.051,34.911,2.335,92.686,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,1.0,2.32,34.933,0.072,31.046,27.878,1460.86,1.388,7.829,340.173,3.103,2.327,524.63,0.051,34.91,2.32,92.65,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,1.0,2.303,34.932,0.078,31.031,27.879,1460.8,1.092,7.841,340.665,3.101,2.327,524.74,0.051,34.909,2.303,92.722,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,1.0,2.275,34.93,0.083,31.006,27.88,1460.69,1.182,7.854,341.224,3.099,2.327,524.74,0.051,34.908,2.275,92.646,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,1.0,2.267,34.93,0.092,30.999,27.88,1460.67,1.31,7.86,341.491,3.098,2.327,524.74,0.051,34.907,2.268,92.786,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,1.0,2.263,34.93,0.06,30.996,27.881,1460.67,1.532,7.86,341.508,3.098,2.327,524.74,0.051,34.907,2.264,92.761,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,1.0,2.277,34.934,0.107,31.011,27.882,1460.75,1.271,7.863,341.625,3.099,2.328,524.74,0.051,34.911,2.277,92.812,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,1.0,2.27,34.934,0.143,31.006,27.884,1460.74,1.48,7.86,341.514,3.099,2.328,524.74,0.051,34.911,2.27,92.828,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,1.0,2.265,34.934,0.069,31.002,27.884,1460.74,1.385,7.822,339.863,3.098,2.324,524.74,0.051,34.911,2.265,92.888,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,1.0,2.262,34.934,0.065,31.0,27.884,1460.74,1.396,7.802,338.972,3.098,2.32,524.74,0.051,34.911,2.262,92.91,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.0,2.256,34.934,0.069,30.995,27.884,1460.73,1.063,7.799,338.852,3.098,2.317,524.74,0.051,34.911,2.257,92.92,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,1.0,2.241,34.934,0.068,30.982,27.886,1460.68,1.089,7.799,338.872,3.096,2.315,524.74,0.051,34.911,2.241,92.913,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,1.0,2.216,34.932,0.066,30.96,27.886,1460.59,1.45,7.802,338.991,3.094,2.314,524.74,0.051,34.91,2.217,92.745,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,1.0,2.201,34.931,0.063,30.946,27.887,1460.54,1.414,7.8,338.915,3.093,2.312,524.42,0.051,34.908,2.2,92.859,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,1.0,2.191,34.93,0.077,30.936,27.887,1460.5,1.326,7.812,339.425,3.092,2.312,523.39,0.051,34.907,2.191,92.834,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,1.0,2.176,34.929,0.066,30.923,27.887,1460.45,1.467,7.838,340.529,3.09,2.313,524.78,0.051,34.906,2.176,92.864,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,1.0,2.135,34.926,0.055,30.885,27.888,1460.29,1.248,7.853,341.18,3.087,2.314,524.74,0.051,34.904,2.134,92.875,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,1.0,2.11,34.924,0.066,30.862,27.888,1460.2,0.765,7.844,340.832,3.084,2.314,523.61,0.051,34.901,2.109,92.945,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,1.0,2.091,34.922,0.064,30.844,27.889,1460.12,1.432,7.86,341.507,3.083,2.315,521.93,0.051,34.899,2.09,92.958,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,1.0,2.071,34.921,0.07,30.826,27.889,1460.05,0.747,7.896,343.089,3.081,2.318,521.84,0.051,34.898,2.071,92.953,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,1.0,2.064,34.92,0.071,30.82,27.889,1460.04,1.284,7.905,343.456,3.08,2.32,522.74,0.051,34.897,2.062,92.929,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,1.0,2.103,34.926,0.076,30.859,27.89,1460.23,1.245,7.901,343.284,3.084,2.322,522.73,0.051,34.903,2.104,92.995,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,1.0,2.106,34.927,0.114,30.862,27.891,1460.26,1.555,7.914,343.827,3.084,2.324,521.02,0.051,34.904,2.106,92.918,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,1.0,2.099,34.926,0.059,30.857,27.891,1460.25,1.095,7.898,343.168,3.084,2.323,518.72,0.051,34.904,2.099,92.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,1.0,2.095,34.926,0.067,30.853,27.891,1460.24,1.268,7.882,342.481,3.084,2.322,520.61,0.051,34.903,2.096,92.991,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,1.0,2.092,34.926,0.055,30.851,27.892,1460.25,1.361,7.869,341.91,3.083,2.32,520.72,0.051,34.903,2.092,92.894,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,1.0,2.088,34.926,0.058,30.849,27.892,1460.25,0.897,7.859,341.442,3.083,2.318,519.52,0.051,34.904,2.088,93.039,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,1.0,2.082,34.926,0.055,30.844,27.893,1460.24,1.034,7.852,341.157,3.083,2.316,518.72,0.051,34.904,2.082,93.005,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,1.0,2.085,34.927,0.052,30.848,27.893,1460.27,1.002,7.865,341.736,3.083,0.0,518.71,0.051,34.904,2.086,92.988,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,1.0,2.093,34.929,0.053,30.856,27.894,1460.32,1.401,7.868,341.864,3.084,0.0,518.71,0.051,34.906,2.093,93.062,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,1.0,2.09,34.929,0.056,30.854,27.894,1460.33,0.878,7.871,341.972,3.084,2.315,518.71,0.051,34.906,2.091,93.022,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,1.0,2.089,34.929,0.052,30.854,27.894,1460.34,1.153,7.864,341.661,3.084,2.314,518.44,0.051,34.906,2.09,92.998,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,1.0,2.085,34.929,0.057,30.851,27.894,1460.34,1.392,7.862,341.585,3.083,2.314,516.82,0.051,34.906,2.085,93.014,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,1.0,2.054,34.927,0.049,30.823,27.895,1460.22,0.926,7.868,341.85,3.08,2.313,518.41,0.051,34.904,2.055,93.026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,1.0,2.022,34.924,0.049,30.793,27.895,1460.09,1.346,7.864,341.656,3.077,2.312,518.71,0.051,34.902,2.022,91.664,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,1.0,2.019,34.924,0.06,30.79,27.895,1460.09,1.039,7.857,341.371,3.077,2.31,518.71,0.051,34.901,2.019,86.504,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,1.0,2.021,34.924,0.053,30.792,27.895,1460.12,1.436,7.871,341.984,3.077,2.31,518.71,0.051,34.901,2.021,92.988,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,1.0,2.026,34.925,0.048,30.798,27.896,1460.15,1.275,7.883,342.506,3.078,2.312,519.29,0.051,34.902,2.026,93.034,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,1.0,2.027,34.925,0.045,30.799,27.896,1460.18,1.04,7.887,342.665,3.078,2.312,520.72,0.051,34.902,2.027,92.968,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,1.0,2.036,34.926,0.075,30.808,27.896,1460.23,1.179,7.882,342.449,3.079,2.312,520.72,0.051,34.903,2.036,93.062,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,1.0,2.041,34.925,0.073,30.812,27.895,1460.27,1.272,7.873,342.068,3.08,2.312,520.72,0.051,34.904,2.041,93.083,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,1.0,2.06,34.93,0.073,30.833,27.897,1460.37,1.27,7.865,341.73,3.081,2.311,520.72,0.051,34.907,2.058,93.11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,1.0,2.082,34.933,0.491,30.856,27.898,1460.49,1.587,7.865,341.723,3.084,2.311,520.74,0.051,34.91,2.083,93.06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,1.0,2.084,34.934,0.043,30.859,27.899,1460.52,1.869,7.855,341.301,3.084,2.31,522.26,0.051,34.911,2.084,92.942,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,1.0,2.087,34.934,0.049,30.862,27.899,1460.55,1.438,7.833,340.336,3.084,2.308,522.18,0.051,34.911,2.087,93.081,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,1.0,2.093,34.935,0.052,30.868,27.899,1460.59,1.271,7.822,339.839,3.085,2.305,521.05,0.051,34.912,2.093,93.099,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,1.0,2.097,34.936,0.064,30.873,27.899,1460.63,1.251,7.822,339.867,3.086,2.304,521.15,0.051,34.913,2.097,93.125,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,1.0,2.099,34.936,0.06,30.876,27.899,1460.65,1.104,7.821,339.789,3.086,2.303,522.73,0.051,34.913,2.099,93.094,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,1.0,2.098,34.937,0.048,30.876,27.9,1460.66,1.337,7.82,339.759,3.086,2.302,522.77,0.051,34.914,2.098,93.009,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,1.0,2.1,34.937,0.041,30.879,27.9,1460.69,1.056,7.818,339.668,3.086,2.301,0.0,0.051,34.914,2.1,93.089,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,1.0,2.101,34.938,0.048,30.88,27.9,1460.71,1.285,7.807,339.181,3.086,2.299,523.86,0.051,34.915,2.102,93.129,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,1.0,2.099,34.938,0.041,30.879,27.901,1460.72,1.456,7.796,338.721,3.086,2.298,524.73,0.051,34.915,2.099,93.129,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,1.0,2.095,34.938,0.044,30.876,27.901,1460.72,1.007,7.794,338.62,3.086,2.296,525.88,0.051,34.915,2.095,93.098,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,1.0,2.094,34.938,0.042,30.876,27.901,1460.73,1.18,7.803,339.011,3.086,2.296,525.83,0.051,34.914,2.095,93.107,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,1.0,2.094,34.938,0.037,30.876,27.901,1460.75,1.46,7.806,339.164,3.086,2.296,525.92,0.051,34.915,2.094,93.122,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,1.0,2.102,34.939,0.038,30.885,27.901,1460.8,1.166,7.796,338.725,3.087,2.295,527.21,0.051,34.916,2.103,93.126,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,1.0,2.101,34.939,0.043,30.884,27.901,1460.81,1.357,7.796,338.72,3.087,2.294,528.78,0.051,34.916,2.101,93.038,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,1.0,2.095,34.939,0.037,30.879,27.902,1460.8,1.206,7.82,339.753,3.086,2.296,530.74,0.051,34.916,2.095,93.09,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,1.0,2.082,34.938,0.032,30.867,27.902,1460.76,1.173,7.834,340.39,3.085,2.297,530.77,0.051,34.915,2.082,93.114,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.0,1.0,2.078,34.938,0.036,30.864,27.902,1460.76,1.386,7.839,340.574,3.085,2.299,531.34,0.051,34.915,2.078,93.126,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,1.0,2.076,34.938,0.034,30.862,27.902,1460.76,1.137,7.84,340.636,3.084,2.299,532.78,0.051,34.915,2.076,93.132,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.0,1.0,2.076,34.938,0.032,30.863,27.902,1460.78,1.374,7.828,340.115,3.084,2.299,533.11,0.051,34.915,2.076,93.108,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,1.0,2.072,34.938,0.037,30.86,27.903,1460.78,0.831,7.822,339.836,3.084,2.298,534.71,0.051,34.915,2.072,93.14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,1.0,2.066,34.938,0.0,30.856,27.904,1460.77,1.346,7.828,340.1,3.084,2.298,534.79,0.051,34.915,2.066,93.14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,1.0,2.064,34.938,0.0,30.854,27.904,1460.78,1.076,7.833,340.331,3.084,2.298,534.79,0.051,34.915,2.064,93.153,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,1.0,2.063,34.938,0.038,30.854,27.904,1460.79,1.232,7.83,340.193,3.084,2.297,534.79,0.051,34.915,2.063,93.143,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,1.0,2.065,34.939,0.026,30.856,27.904,1460.82,1.277,7.828,340.116,3.084,2.297,533.79,0.051,34.916,2.065,93.133,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,1.0,2.065,34.939,0.034,30.857,27.904,1460.83,1.22,7.83,340.173,3.084,2.297,532.84,0.051,34.916,2.065,93.175,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.0,1.0,2.063,34.939,0.033,30.856,27.905,1460.84,1.038,7.827,340.052,3.084,2.296,532.78,0.051,34.916,2.064,93.011,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
